19350,2282
85521,3837
38132,16330
51991,4080
129680,10111
1883,403
102970,8677
18252,15521
41498,4208
157696,15084
35629,6111
119230,10611
86647,16064
100234,17504
13219,4551
151414,16214
71993,14776
154655,16651
134234,4499
112372,1086
21662,9612
134378,825
101665,6593
126523,6199
49454,16893
122061,13341
96725,4657
60298,10476
158030,13284
144760,9182
155739,12170
156083,3033
129460,2800
77555,1502
7409,5598
155148,380
157399,5882
150458,11861
115981,5317
104542,17933
16548,2278
116525,14753
123942,12821
77437,10841
23586,9411
120090,15708
85701,6683
110424,535
44872,6089
89532,4090
73105,4661
96763,2
122125,4179
122683,14127
64874,16039
22315,607
76307,11861
105490,17165
61245,16162
28662,7332
31420,11834
158625,13931
137730,13121
132731,922
49207,8353
102881,318
53932,8262
46585,15399
134397,6544
8767,16124
145059,10908
123422,8649
15592,5069
134481,3491
87156,437
19840,6439
25526,13781
158593,13228
79435,5460
143648,5960
94623,14369
83964,15854
89390,53
71054,11709
154539,8374
155767,15183
155518,1560
24252,82
59013,10720
13467,5831
130332,16199
83047,9263
90379,16909
36385,1464
151682,3573
11708,12408
59980,3640
57745,1792
52392,626
32581,9431
154086,7788
132177,2994
86967,8311
33241,1783
136255,1943
120230,15971
684,10845
117125,17680
116794,4313
76198,15243
79618,5562
79764,15135
18992,10303
39347,12331
136226,4655
106775,10671
48537,11858
82101,12151
100713,13443
86565,1533
133796,13910
159405,1702
32675,8813
69876,14884
64149,10871
115235,6828
43458,123
82430,274
22855,6543
138889,3477
18658,14672
66644,1185
85134,16967
159519,9845
59596,17464
140534,14753
121166,12040
148670,10868
77776,12046
1602,10561
106765,10621
79028,11104
60889,11681
1437,9017
91003,4622
57949,1596
97784,1821
75679,7211
104264,12542
146118,10727
74437,6286
88976,1214
151695,2360
113034,10391
130843,4193
6609,230
3614,12244
72696,8592
149482,5294
39938,12197
156531,10552
148987,11065
62353,11031
27123,3917
106731,2443
3550,10989
64205,4492
106885,2977
132792,8617
19653,2034
22385,694
41995,2425
114523,17816
114600,3481
114894,15143
16382,3006
53381,6920
75010,8522
61652,8764
39177,7822
113582,11047
115698,5284
87162,5402
111013,4794
37048,7825
98074,8101
125490,540
70564,8442
43016,6160
89799,3563
116553,15542
74678,7917
52510,15074
152279,7368
120499,17160
150065,9905
35180,9415
153977,7541
45667,12559
67534,11348
15093,8594
120739,3507
18287,14450
57044,12668
123884,11135
144315,15944
53316,7098
38388,12540
55716,1802
40648,14908
35118,4944
27856,15210
97580,9057
72351,15876
80638,1781
56896,16486
150995,2640
46614,3908
93356,4447
108223,4657
157572,14509
42532,73
89751,10462
63595,1888
14740,17288
125111,17539
137967,8947
71550,14609
24206,402
90177,7930
137859,16740
124187,2737
7700,1097
75298,4513
4122,6004
118814,7614
49177,9671
16286,12415
66827,391
154347,9637
100892,9490
130284,10500
32265,13916
82429,5816
132122,9966
38802,3343
134305,3231
154539,7039
97507,2988
124783,16664
35283,5986
112899,9626
69289,11180
98357,6237
12964,10621
90850,6394
50720,9004
46146,14548
15556,6233
43509,11797
114874,10481
16172,7697
103152,12439
142615,15029
151237,1911
71883,9792
71287,11689
24429,16262
150696,6972
152774,2240
145608,8982
79580,14858
109044,13407
27824,13550
123140,6130
28048,10452
158953,2751
81413,15840
159274,8581
16640,242
78033,6669
30965,14889
17135,16623
31667,54
108331,494
24732,15080
157168,7426
91666,13537
32019,5512
8776,8518
41915,16448
90592,7534
123505,8696
136750,4938
101244,14951
59145,12068
159538,16868
77751,6257
125598,13675
127249,11494
119141,3632
90168,5409
31888,11497
115632,1647
34557,12798
66386,5455
140359,7028
47956,10784
42161,1363
23395,15747
103084,5667
72096,4521
156454,8974
3294,10013
111247,5631
46527,11858
127225,16941
157614,11294
41922,9856
20927,2395
48289,3533
30993,5190
17594,3723
114634,8200
145034,5752
145769,2965
27252,13681
130531,7660
61846,16008
135878,3880
116120,1235
117006,11251
115022,1993
84649,8436
72593,17560
40157,10359
39400,13677
141781,941
31969,4666
49788,1909
50724,8972
56173,8097
67052,4404
62120,5126
90134,3587
54185,8858
23776,960
54352,4216
135938,11756
57794,15815
124384,1639
106483,5385
49575,8583
68871,15914
92395,7611
117627,1564
93232,1403
33276,12261
145487,5856
133090,9499
137516,17966
93095,10795
9181,1147
27637,16200
6139,9134
158711,7748
144440,14119
28823,13497
44483,1153
74248,16751
90073,8432
141320,12770
102897,9772
85698,6743
92662,13958
123445,6325
81436,17869
110828,16987
45321,14084
37993,356
120558,6789
51581,4689
23004,10507
144898,11366
115361,8079
84968,650
46803,9114
18073,8527
11161,15193
20323,8579
135227,15934
55422,12196
69435,8460
119101,16674
3968,8271
102923,8552
42394,5946
116329,5449
138760,10908
1578,13379
96161,17818
102855,5010
18276,3420
105081,12059
17390,14753
71239,8465
72250,5845
123314,5774
144908,8227
31052,1103
30775,7032
99299,8071
56135,7618
11037,9774
33768,15248
138244,13500
3999,6709
159059,6421
76357,7937
154019,10747
84400,1707
121356,17964
137674,7974
133958,4884
50932,10263
153506,7688
33484,10556
115929,7567
1673,13864
141966,11143
83097,8567
11381,5687
9353,15289
72502,5051
21717,15996
96800,6414
109817,9418
106508,14454
99200,13403
104120,8669
70475,15001
140624,16049
71226,16717
40944,12919
112605,7507
124714,4653
110939,56
130219,9933
143811,3243
105844,7964
44714,4158
154151,15693
148672,16478
92593,3963
82519,13843
151613,9192
59313,1851
826,1738
113267,12321
123480,935
8832,15084
23866,7420
111824,8450
152393,12831
154920,7623
115353,3806
115038,13964
129256,12395
137153,2433
150938,9606
94937,13904
133095,5829
49467,14293
27154,14198
106761,6368
2809,13589
141187,17233
103906,15175
9610,3736
6436,7243
9406,1805
24348,5832
13020,32
105175,3507
132801,11038
84782,12819
148665,528
74156,8267
29425,5071
58216,2397
107660,17366
70914,6607
140747,16045
42125,3175
123089,16692
90953,8591
40148,6005
99739,10919
56450,14276
46487,5673
84227,1622
148249,9045
26632,14558
158498,13375
35697,5202
128255,15208
117955,4368
42450,7030
146504,490
32289,9724
84101,8563
150730,948
101330,6684
102980,5776
60773,15238
13524,8378
17059,17404
137490,10902
140057,10278
24494,12678
79731,1566
86437,1536
78436,7074
65609,16825
24975,3391
18955,12419
4245,15604
120485,2108
140641,761
96377,10125
148528,16586
55580,16620
35866,15992
96737,11250
42042,7600
157323,15439
74623,2510
109793,17212
159504,7464
86502,1887
110287,5818
92147,6429
47275,12003
154361,9210
55977,15860
14639,10518
132161,4972
99279,15291
100221,7488
90549,14786
106957,16511
75226,660
154050,4199
150201,8459
127320,17677
14630,14997
25482,16034
51072,3767
131192,845
74803,12926
123578,13295
75400,1113
104194,5935
91688,9767
89672,15877
7812,1932
157891,4168
3045,4100
94322,1218
137008,17450
145200,6404
49023,8740
42093,8914
96715,14008
3403,5098
664,13665
6131,8253
72480,17056
21332,13933
108389,3431
5030,11063
32924,6792
145455,15552
21383,11573
117492,14319
72786,14600
21081,3251
154159,4395
102778,10689
130274,6368
18767,14727
62546,1815
126076,10876
3611,14371
57777,15082
99402,7927
7813,5632
113804,14540
148746,17151
101921,1141
144158,7216
90622,1391
126667,16482
159650,1666
22621,17992
129890,14246
66034,7982
131256,17190
154360,10545
129460,14021
158079,6818
69581,9203
159066,6298
12172,2313
26078,14693
13084,5832
154828,3210
25946,13994
94012,14905
91012,11820
88590,2412
11986,17348
156324,2365
59375,8697
157558,947
87726,3051
61760,1951
120399,12233
138074,12417
67415,1779
102840,6710
87093,5495
27818,15100
22980,2996
58101,8943
128614,10617
67313,10748
128177,8234
22709,3184
50542,7468
17953,15693
8077,15169
93976,951
87962,4521
141192,2759
96864,9970
67525,16917
18738,6556
67731,2841
38786,6389
124971,2753
24127,5101
130313,4527
148558,3406
8685,13983
60583,10961
95620,14240
127553,15175
29310,7873
93884,13462
49585,1350
18716,17031
21877,17485
147261,14404
129957,1420
115304,14925
69340,15182
152666,3872
42488,16379
118857,5712
144886,14807
957,5185
150805,409
30993,1051
66105,16274
6263,6845
34789,11419
153501,3038
10515,915
109387,7855
124828,15695
15745,6485
125581,13395
32816,16339
154036,11297
34821,14371
3962,7012
145249,9380
67512,3904
69931,17974
20288,5853
146827,17303
85292,10731
21142,3881
136848,10645
137522,2868
72029,7057
49135,15960
155419,5378
120847,9882
101366,15066
61452,4952
124513,11554
145591,5935
109368,7305
15495,6329
82726,4983
81215,12492
86310,6972
18313,2927
155405,9566
66171,12445
156336,13195
86838,8497
124359,14131
111373,13663
108171,12927
74698,3643
135014,11564
58974,9441
60713,6282
120456,8465
127852,9584
159626,17231
140155,13078
80307,17397
4516,11415
70812,571
126232,5840
126890,17743
58948,15778
135618,17905
147550,15658
100056,1835
25109,17198
144482,1078
146817,7052
155529,3430
40957,6989
8022,13201
103553,4264
67491,11902
121293,6073
46363,15208
68234,10843
42027,7040
143216,4974
133106,11628
14637,2748
148211,14331
65289,680
97853,7520
53662,11746
112188,14468
127365,3163
138889,8871
82482,14880
42045,17107
139981,745
44473,11173
111368,14109
55220,1351
1624,8766
127333,17512
28054,12764
89836,7395
112070,8794
4052,7317
98815,16483
142041,12137
127376,1001
112573,8835
135212,11759
46651,14945
431,16059
13086,2225
131922,6363
35936,3156
122983,4056
132197,12684
149064,17146
120538,1980
30139,1836
5710,5696
114235,9737
3565,17593
118123,3156
60324,6793
142083,11182
127375,13295
135306,4452
127895,5717
129315,3401
132234,4024
62289,16802
109816,2822
82449,3703
23304,2768
71694,880
82032,1460
148665,5961
97027,10078
79117,862
129099,12497
133096,5887
135159,6902
158409,12836
31710,15938
46337,11006
72762,3069
140603,3283
149582,15424
101815,5464
38163,13166
12754,6829
99770,11823
71014,10411
59950,2592
49736,14920
48031,16646
152623,16788
87502,8356
103250,15033
134245,17251
62804,882
36280,7291
125533,2792
137997,17545
99604,16803
93802,16554
105483,12207
136392,482
79164,14087
152041,130
81009,3861
120635,16537
14440,10387
132359,9299
147313,13836
65487,9226
40259,10085
92147,64
40433,16526
43657,5973
82083,13932
69305,16292
98043,12542
81441,14068
151855,17127
142573,5197
45774,17407
44350,5757
51311,6409
34493,16154
14727,5100
40304,3174
61530,15039
146172,17103
129467,5336
69680,11542
78270,14190
68274,618
40364,12447
120039,16007
9264,271
82187,12537
114805,2590
71733,11176
48748,904
35990,819
24037,16963
38885,3553
149959,3287
17889,16335
46448,15115
29246,16192
14989,4434
146125,9805
52669,12608
127565,6808
130860,5394
140557,16824
44672,6216
94838,17866
147137,2304
135286,4791
86516,3782
19721,3751
155548,9724
109683,14918
21950,687
46914,857
30132,1830
56017,12420
46855,9182
139527,7566
27,6590
38857,15409
112966,3392
135213,10845
13189,7368
87885,9292
114504,6499
54295,3476
107989,15723
30428,2179
48204,8173
41269,13111
94097,10345
154890,13543
118164,2384
48739,3888
122005,7481
92033,34
149702,6185
157896,15365
120516,11894
151366,6343
46359,14796
94306,16146
25485,1614
52487,11462
92142,12288
16681,1802
64853,10571
151171,3499
106784,10603
113768,15939
132406,9560
147134,7731
22303,13714
10746,7343
96425,7406
61974,7563
110756,16221
75546,6828
143107,13843
103772,13271
24029,16888
40400,1568
41432,6873
18885,10422
26997,5547
75194,3320
142244,12811
110813,8313
123018,12856
121912,2487
94380,5261
128298,14522
103268,5398
35174,12266
122595,2919
148537,3045
125230,10509
87995,13339
11364,9078
57224,6787
72510,10154
136182,3187
112437,441
63942,16222
65984,10139
30561,4569
77,340
95150,14454
127078,7089
25799,4778
155756,10264
136077,1236
107512,1392
142461,17135
71506,16416
95868,12767
36607,6463
103022,2066
128532,5198
152135,5954
67824,1453
92275,12681
132954,7291
84535,5962
117484,16847
82342,846
108288,2242
30627,4252
37216,16430
11189,16419
155213,10585
126951,13805
37949,2339
15173,7162
36335,6125
40252,12596
88225,7859
5211,9763
132119,17040
130419,16093
142616,7140
89444,8986
151434,1040
61096,5418
51170,15989
157171,9456
45850,16310
117546,9397
53061,14273
115048,16067
91922,5121
8139,16016
61999,13719
21990,3497
118149,13645
67688,3200
105272,7540
153155,4334
62229,9078
4894,11885
10609,4516
136265,9651
118636,4051
10074,8951
137301,937
141748,17843
100373,17934
38902,7573
67537,12590
54953,6450
116869,9760
93464,14793
33557,2616
116268,11888
61906,5646
69149,2193
138514,2715
22470,12653
65958,3316
140442,6667
100973,13117
102297,6741
78189,16692
142777,3913
153383,10516
111393,8703
94274,8935
42525,14420
107551,10897
125623,5963
48439,7239
152850,15193
106688,2861
127898,16829
67527,5771
96625,17417
9030,4332
80846,10974
76085,5381
82572,16891
129270,13623
117008,5825
48683,7895
124287,12323
120369,717
61581,12426
54209,218
57033,585
64992,6883
28727,2033
42165,12692
76126,17740
15364,9931
91912,4094
61899,14885
46542,4111
74736,10879
63328,11467
96100,16622
46775,6713
95651,8274
154430,3084
120075,11378
130853,15021
52132,7373
40345,7302
46123,5015
115814,9161
106656,16393
13764,5676
95338,13643
38820,12655
205,16762
80764,13862
1108,8910
86924,11521
121998,10368
22569,1775
61361,13108
91146,15544
100901,2933
120174,2574
50975,3956
61912,13996
93736,2483
22209,8360
148255,14530
51363,14134
106499,15386
19661,15934
98524,11485
131582,9733
133210,16491
62197,15174
30452,4574
88375,13008
24536,11352
149704,11020
34380,17484
25378,10898
43974,14139
19830,14718
105933,17651
9281,7412
31543,4509
60108,6381
85446,3879
53181,16612
134730,6017
80025,7846
155812,16952
25730,7756
37334,15389
138947,4029
130954,14499
114785,15951
121503,8162
30912,5958
60576,7105
126900,16110
50559,13115
101471,8390
9975,12279
151041,6293
111131,7310
79913,4998
27777,6238
14831,2882
110080,16506
2282,10806
56296,8508
138333,8843
101685,14977
50858,5800
127512,16265
150590,14634
103572,3322
105576,10711
53798,16437
22285,3296
49666,12879
83622,13018
16153,13212
136758,10608
86507,6668
108834,9659
109846,2619
5753,6924
51565,5601
89010,11188
88608,3669
96054,9291
24534,656
114979,5681
6765,1378
45114,11743
138203,7177
139912,2748
94270,7867
35815,6867
62296,5385
123593,6888
35510,6948
5777,10965
30527,464
5647,2195
6687,11905
95467,3518
19033,16164
1380,7426
74588,16638
126557,436
57053,12828
64618,14818
44647,11784
57249,9919
92234,5668
70907,271
99897,9820
133630,1677
57927,16912
84979,1947
47358,2891
87073,2124
42557,6670
39262,13606
124049,14589
117909,11222
1112,372
56405,6473
54370,12785
124807,10431
10946,10153
75076,11693
18811,1331
4626,15521
68448,3520
35235,1293
156854,4351
28994,7321
99444,17186
69508,11701
148662,10470
134447,2393
120550,10419
113954,6365
52888,4399
38852,11801
132067,12282
125537,11886
81306,11974
82278,8031
14705,8968
86093,7852
54773,4406
146771,13312
91400,11308
33433,6302
61336,3989
117791,10678
38028,12606
131633,453
130232,10
5592,17952
108017,6811
5253,11023
145305,3406
75261,10880
114850,15505
106872,1946
50688,14102
29525,10547
83308,1729
88370,16962
113943,11116
10653,260
33261,1718
32114,380
159393,1337
52376,15307
124731,6087
148207,5055
32327,2499
92078,17985
44599,12628
86616,11517
102141,1437
150941,10869
123960,15065
62495,6591
63530,9835
33063,4076
66307,12900
108222,14962
139327,7460
149593,6890
158612,8401
7330,8583
157101,5991
43452,9416
45844,12148
132158,17761
93673,7129
77758,10105
92188,4437
37944,8139
602,12400
159253,6103
68376,13527
42167,2071
150381,6622
137447,4670
16551,1455
112642,14605
37097,16316
126891,12007
106992,376
3705,9560
119114,2441
21999,13307
45687,2753
4764,1173
78782,15154
39434,15809
18264,10771
57163,11027
149787,14748
7572,10482
52453,15130
145718,6051
45010,2895
7107,10317
10639,8887
124642,11148
122048,12264
92421,16206
150028,1047
157311,3591
58532,6684
103175,10411
50899,10457
27571,11578
65656,14332
64790,3902
54555,9013
154935,17911
72171,12191
101996,7806
65910,420
58325,5266
70141,14714
151968,11859
81480,10064
24343,8103
42948,15572
89897,2757
79352,14361
45300,12376
131560,7119
48852,14026
72354,4989
51680,950
131036,16183
3336,2896
441,16007
33063,16350
72674,3916
76184,17853
122033,6643
48103,10499
84713,10613
116222,487
80696,3829
69401,4837
23548,5447
148415,7098
32606,13370
159096,13014
120428,6005
80108,10659
153290,2387
84043,12399
145776,13493
41215,1917
29868,17351
121730,10296
34579,9388
82127,14064
84938,3080
117117,884
33192,2715
117209,8891
116108,4459
61729,9898
33237,3939
159293,15473
158840,7271
79757,10073
60392,13185
127729,5212
43546,9374
64448,6758
8938,14429
29442,9179
20009,17568
102002,1389
45635,286
99169,9667
97320,799
137964,7220
82940,10340
126904,1384
88442,14584
133124,6714
80284,11629
66160,12166
53174,10730
15253,14390
87079,10478
123628,5979
111505,16456
5095,15412
65164,13813
39147,4791
97805,14709
88299,16427
81554,17964
111474,16245
157284,877
144608,11432
83743,15758
73034,2521
73797,8270
114848,14657
132532,16795
99865,11085
148787,2940
149184,6149
8886,4962
52197,10075
142267,16526
120593,1679
85087,344
12980,13043
50406,7497
23934,3688
155724,15481
116334,9739
120797,4204
958,7285
116093,12967
156387,13924
103439,11843
147738,9804
121312,10656
5658,17321
62097,14072
16551,5901
120148,5353
107990,2789
96295,5219
113771,9784
55538,6595
123877,5680
121810,2818
41926,2177
152899,1803
67352,2970
85985,5769
110500,10977
43733,2319
153351,1489
155493,4248
79337,12734
117813,14767
44899,16410
105489,17967
117051,13157
44460,672
86713,17615
100132,5676
85846,15495
39831,14381
22831,5757
47592,11804
134764,672
154988,8638
136018,14690
42103,6634
40083,14327
40891,12733
127834,5010
124030,5929
95057,1480
115409,4315
157658,11087
42059,7532
121109,8163
135221,4794
105004,9684
23604,7061
129409,11081
155535,14280
116263,4093
24829,6936
151626,10189
22063,16002
119382,5489
138825,1968
46205,11409
50321,10176
31730,12452
18295,14842
98145,1445
138284,9048
39395,279
132006,12546
12998,15646
14876,10790
63232,2872
58220,558
11408,10068
96860,16990
52434,16657
42596,12908
45729,3097
31800,441
142677,3722
19765,10898
65516,14963
89528,2740
5980,8822
25884,5801
19133,4557
73508,17237
74076,15631
95677,6181
101308,17374
69748,15793
133884,4865
96923,4406
1604,14311
149397,6031
52739,60
26361,3087
109499,7672
13127,16557
73230,6920
113321,845
4032,15185
70481,8124
138136,716
158931,10695
48996,8083
37819,15258
102308,11185
128971,14545
109312,9983
53987,10407
130227,6924
15197,1058
25251,15609
29859,259
68349,12600
136460,17675
136384,9281
99665,903
57437,1112
64305,12209
62050,9752
109182,1285
102245,2254
121316,10371
44095,60
138270,7642
150348,15344
63389,7998
31902,1636
110097,10479
126817,2221
156547,6247
154195,2611
32946,2466
60823,11591
111757,17423
45387,15121
5086,6393
147827,8333
149258,2141
146264,3286
87030,4891
28105,2303
51456,10915
44253,10573
108218,16006
106934,16940
1259,7779
7843,14713
106204,10274
19056,4490
83666,8271
152213,153
83214,2228
138808,6806
129892,9996
52636,13343
45380,2418
137936,3694
153750,15492
9877,39
129739,6042
140217,2698
66684,5601
116584,8728
105796,6103
114409,3451
1417,12763
43451,15573
81838,5055
82355,13125
122437,15587
63286,12191
78085,17149
95022,13468
79617,16521
131352,17219
115387,1163
110710,9040
105356,13285
82710,16745
86494,13743
628,5897
70616,3685
82718,1327
7199,12940
81241,4503
131316,2782
128831,17900
59642,4699
84144,15932
23646,12107
84508,16185
51451,13396
92570,7027
126160,13349
103607,14259
99618,14440
68756,702
132592,13911
88085,3348
110927,3409
62203,11963
87591,4747
48038,4605
54201,2769
50741,4015
101761,10858
3896,4343
76640,15315
82769,766
129260,15627
51660,2320
143542,16779
129525,2147
4254,461
33407,13823
145593,7008
135048,9001
155158,13708
33684,8220
68719,9017
52632,197
53321,1916
103001,8562
976,15587
45179,7829
18889,7830
49518,9240
12344,16753
67578,7254
56222,16608
64635,2742
1839,6650
19176,10231
54229,15032
108771,4023
28771,7476
23242,15223
100767,8712
118308,3871
119949,15584
145511,14214
7691,13248
17915,17181
63861,718
46515,16541
253,12202
45665,6726
69743,11465
143793,16199
85596,15420
45129,11053
41026,16872
73434,11218
32200,17719
76810,7085
5886,9420
130972,5944
38013,6030
73174,16548
8800,12188
51217,6469
128204,16232
105201,14975
78993,11253
25885,2678
106393,9994
101826,993
119582,6560
75268,11120
63082,12050
42267,14879
4090,4709
59710,14207
101482,12730
141905,10006
54725,12377
126191,8677
77496,14086
121470,14662
158957,2168
71553,3932
18474,11090
156733,1200
108040,12750
5210,3445
8760,117
36136,6258
97120,3416
82050,911
22401,2319
43739,5927
89073,13984
67248,13514
49972,12877
144268,15126
90418,11384
107332,17689
64315,10303
19230,9788
20576,7794
111166,16118
1966,2334
69362,5824
17016,2364
44829,5846
113234,10835
45689,15232
138263,2304
13276,12106
22731,15024
99988,3210
23114,7767
32761,261
55487,4491
107833,15035
50297,1009
61109,4309
3138,12426
153914,3271
96725,14400
1881,4760
153474,15284
66826,7552
29733,10504
155370,5446
145492,5817
58111,16351
77594,17756
14806,4145
54280,1580
122624,17533
50710,2596
65711,16738
115057,610
40341,2558
128985,674
95055,11912
91443,12368
144273,2013
132752,1052
141869,13980
145348,2608
9983,14105
1212,10338
114490,17498
2173,6685
54919,5670
77156,16698
89252,14248
88205,13381
53258,4287
102927,1027
31590,909
27324,2213
58321,3914
131053,7681
97471,8452
78610,12181
39561,12141
45170,17931
91812,890
106107,8812
129424,6050
21221,3896
124250,8744
114411,14316
81231,2257
40731,3108
137467,3695
78430,2032
92597,12148
96732,7769
87090,15911
11876,2751
75991,16295
128279,12021
142250,10541
2921,10667
140935,11384
71225,11435
157677,10638
110216,2082
81985,2149
112639,13289
138964,10541
110231,665
9679,5573
78056,13396
124383,2790
34171,1470
98063,16266
101305,15737
47035,15662
20259,6906
70015,9936
78707,7569
21255,16411
118111,11136
58779,14880
77277,1506
54242,2730
107210,10572
148800,10664
24828,2109
124805,991
35560,11793
25988,10671
78979,2618
31715,11341
102904,16733
24465,10663
1193,1341
8995,11534
120791,5038
136250,11093
104150,6578
154219,12066
79018,4498
147243,12308
62633,15026
108455,7275
29820,16516
147284,5996
145680,12121
96309,5478
150913,14528
52426,3284
145594,15351
16157,14743
150771,16674
57379,566
23309,9550
131782,11103
124518,16793
47078,9428
8815,14754
23405,12407
126160,7805
155835,10503
148553,1731
121511,10884
84458,16890
21187,8437
16700,13198
130908,16665
143425,16384
123611,4876
93774,13206
80359,16862
83235,17946
13105,1315
128501,8436
94392,14363
88149,6341
125158,16946
117499,10949
13077,12884
76920,5323
52529,6309
133783,7331
144042,319
71255,5346
88546,9720
93577,11096
150519,6429
109365,4085
88732,6872
151813,17047
145665,14794
48069,8843
148698,8211
21205,13088
40923,5182
60155,2557
98347,16255
8561,12633
112273,16203
96533,14789
33838,16005
146928,11588
151120,6604
135393,17391
20295,3595
33378,9671
34623,5500
24200,7522
55011,13368
41666,7598
115227,16075
51494,10363
50226,10352
155601,11767
47439,16962
97272,5405
125041,17582
15580,12754
137649,2308
124483,13816
86385,7788
139711,17122
133878,13475
131755,9310
107302,8150
1823,2460
24863,140
101063,11093
16357,8221
79334,16916
51522,13243
126549,12228
92906,7483
80237,4547
45338,17577
155698,14082
113222,9003
345,12833
103289,13628
66702,2801
143266,1030
53815,6962
55979,5139
24721,7009
37077,1618
87930,7303
65863,9094
86636,13218
89147,1904
149449,5073
123146,6296
52895,2318
80928,6418
153196,2030
76139,7141
51827,7218
36985,8789
146476,13695
15027,17344
135581,12418
9716,8194
135788,15926
117464,16036
75920,838
73817,12607
40422,12182
127765,13788
78454,8577
50748,6394
72051,15226
66368,5997
147652,5964
98049,13976
144315,8332
96930,6097
60982,4973
150315,4413
12086,17237
60159,14139
33698,1559
73013,4966
16250,15925
155939,17680
23727,13755
129469,2443
1610,9892
133340,6101
91930,4303
4290,9632
8483,14043
3994,4107
2262,15423
133251,2122
54668,11848
34060,507
117644,1237
9202,7006
53678,10762
56594,5962
95577,9612
109569,4785
87782,14056
62435,2502
155537,13439
45496,1706
157268,2248
87598,14278
42293,6445
101547,2802
106972,14228
153210,8577
29195,9049
86457,12587
4217,2685
26946,8878
13212,12362
23973,16601
80594,13365
74960,6886
84569,11988
137711,13843
143269,11723
50740,14288
114681,15348
92872,9160
117777,12790
47370,13934
111166,1497
65077,13993
62703,14997
152373,2024
64364,7486
141422,751
4943,17083
18450,11496
21539,5316
93513,2232
80493,9266
118698,12631
31876,5204
88740,15093
52968,9447
5777,14166
33949,8421
31464,13849
104864,672
80395,16793
128960,2501
150293,4086
66869,10554
18926,5578
122345,1821
6500,12560
22124,10852
12116,10792
114644,15395
67364,3133
20773,9053
83436,11762
107993,7213
159414,9512
53474,17539
66364,9591
121938,11615
62234,3541
31914,3771
80051,13887
62713,4302
100357,540
146421,12456
81603,9237
97136,2981
146265,11881
18753,2450
61700,1071
119090,13686
63761,11912
13262,12368
144174,10458
95762,12062
47943,16270
140583,4992
24705,3437
97290,11601
27813,6572
106053,10645
24235,16680
88151,2125
150964,15952
17884,11377
68234,12966
136827,9962
82122,17517
60604,14656
109525,11790
104754,8346
92855,15035
123699,1511
19532,15138
113778,5290
68369,9598
116784,9799
30301,3324
20926,6963
146409,15462
28182,6378
128517,1056
137201,15706
31388,9702
97453,3664
36307,17945
32245,7409
132346,7292
148656,6328
39115,8099
103767,12601
121320,8153
86476,10991
39580,10180
11549,9517
133857,17449
155586,16275
46027,14043
109656,1765
144071,9031
53115,16937
152711,17451
152387,1654
158566,17518
48551,13973
34370,12692
10544,11480
8743,1105
96731,11176
25615,2686
52996,11866
143920,4940
99929,1589
144219,14931
115711,3624
100321,13417
103659,7769
147901,3025
120825,4391
99364,14898
152397,3064
70897,1728
4735,10581
140782,3115
128940,16103
142420,969
145114,9405
106754,10764
49478,14216
126981,13072
41530,12345
133025,11186
47231,11885
17155,14698
81289,13122
108796,10006
151710,5872
138403,8898
154848,12577
115290,10757
20099,3026
142943,9140
140750,16565
124705,17751
13776,10546
124167,10759
51553,3811
96148,9816
66682,13503
118245,10452
128032,17924
116864,9505
104070,15963
89050,3492
70787,6775
24352,2795
108051,7913
21717,1550
23954,13185
43178,17782
62261,12079
126145,7394
46864,16554
40880,1037
121386,6186
75424,11492
39973,9081
71040,6283
79162,9986
104659,15048
142289,10671
71829,16890
95133,5447
117150,5691
58806,4242
39537,14133
88193,1215
54895,17623
56913,16474
53579,15536
80940,6470
48133,869
97156,2843
9158,9978
63999,934
35849,14152
137890,6148
23280,12465
66994,1532
122347,5313
37025,5386
126699,12505
104613,10931
23678,1541
67913,15747
54579,5754
142537,10261
76623,3181
45881,16933
69108,6892
29938,6875
68431,484
135910,10574
131244,7881
79988,10951
31841,14038
7120,3585
91451,4180
106288,1519
130156,4292
18929,2712
64045,944
67661,7028
60157,17973
31338,15015
62373,6650
97844,12354
38794,17405
33329,146
102556,10651
101130,6742
96565,10979
131691,5420
47924,9502
25559,4694
108741,12082
38015,5110
5333,4975
76402,6940
54882,9799
56682,1722
89466,15765
97891,16366
99234,16542
16639,11354
36087,8956
33463,5382
55981,5527
15499,14890
44890,2353
141796,2278
97794,5366
105743,9519
77777,15701
53739,16736
56042,8682
55106,16850
77898,17116
85342,12366
89536,414
121915,7916
24924,12693
132203,7571
49196,2255
81916,13472
73974,9494
156438,17752
126940,9980
116647,7345
50984,1856
7560,2276
64899,12635
9839,842
43663,4102
16408,17839
123585,12579
101315,13173
92082,1773
101481,12756
114040,1200
47019,7222
23313,13261
123018,9108
10080,3999
17965,13878
114389,17487
28993,4313
23104,4508
111095,95
110145,14720
73533,12210
100193,9818
143324,4487
70507,16182
7565,7243
31383,10511
70052,15414
148289,16508
117911,5531
91639,11114
45672,10935
65709,13381
70822,5974
105586,12203
66116,9382
82321,6802
69611,11773
104997,11572
97883,6549
11691,16247
92525,12356
96366,16696
13065,2458
96360,90
131860,12575
135277,10364
116048,13421
113860,4601
143964,6311
104932,14993
154851,14703
85934,9024
8708,8098
22332,13675
56318,14616
134688,6968
99145,16437
33667,3579
50038,14876
139895,9806
44831,1705
9479,12226
13709,12053
37159,5521
72408,8591
